"sub.num","date","time","db.avg","db.peak"
"nyu_19","2016-10-24","09:51:40.510",42.156003,52.867445
"nyu_19","2016-10-24","09:51:40.611",40.749537,52.867445
"nyu_19","2016-10-24","09:51:40.711",36.582601,52.867445
"nyu_19","2016-10-24","09:51:40.811",40.021004,52.867445
"nyu_19","2016-10-24","09:51:40.911",24.290377,52.867445
"nyu_19","2016-10-24","09:51:41.010",32.470684,52.867445
"nyu_19","2016-10-24","09:51:41.111",31.937998,52.867445
"nyu_19","2016-10-24","09:51:41.210",34.136585,52.867445
"nyu_19","2016-10-24","09:51:41.311",29.45403,52.867445
"nyu_19","2016-10-24","09:51:41.410",36.0351,52.867445
"nyu_19","2016-10-24","09:51:41.511",32.321626,52.867445
"nyu_19","2016-10-24","09:51:41.611",33.946905,52.867445
"nyu_19","2016-10-24","09:51:41.711",24.856489,52.867445
"nyu_19","2016-10-24","09:51:41.811",34.816782,35.288369
"nyu_19","2016-10-24","09:51:41.910",36.350078,36.677247
"nyu_19","2016-10-24","09:51:42.011",44.278976,47.661866
"nyu_19","2016-10-24","09:51:42.110",41.511714,47.661866
"nyu_19","2016-10-24","09:51:42.211",42.81054,47.661866
"nyu_19","2016-10-24","09:51:42.310",38.270612,47.661866
"nyu_19","2016-10-24","09:51:42.411",32.321576,47.661866
"nyu_19","2016-10-24","09:51:42.511",33.76029,47.661866
"nyu_19","2016-10-24","09:51:42.611",31.073835,47.661866
"nyu_19","2016-10-24","09:51:42.710",33.154916,47.661866
"nyu_19","2016-10-24","09:51:42.811",33.619199,47.661866
"nyu_19","2016-10-24","09:51:42.911",41.656135,47.661866
"nyu_19","2016-10-24","09:51:43.011",31.974268,47.661866
"nyu_19","2016-10-24","09:51:43.110",37.528108,47.661866
"nyu_19","2016-10-24","09:51:43.210",34.502678,47.661866
"nyu_19","2016-10-24","09:51:43.311",33.75149,47.661866
"nyu_19","2016-10-24","09:51:43.410",32.605419,47.661866
"nyu_19","2016-10-24","09:51:43.511",30.67563,47.661866
"nyu_19","2016-10-24","09:51:43.611",29.846746,47.661866
"nyu_19","2016-10-24","09:51:43.711",36.824339,47.661866
"nyu_19","2016-10-24","09:51:43.811",31.741866,47.661866
"nyu_19","2016-10-24","09:51:43.911",35.534193,39.773145
"nyu_19","2016-10-24","09:51:44.011",37.721128,39.773145
"nyu_19","2016-10-24","09:51:44.110",34.651928,39.773145
"nyu_19","2016-10-24","09:51:44.211",31.895049,40.873
"nyu_19","2016-10-24","09:51:44.310",33.665096,40.873
"nyu_19","2016-10-24","09:51:44.411",38.421317,40.873
"nyu_19","2016-10-24","09:51:44.510",34.334875,40.873
"nyu_19","2016-10-24","09:51:44.611",35.971753,40.873
"nyu_19","2016-10-24","09:51:44.710",29.003431,40.873
"nyu_19","2016-10-24","09:51:44.811",36.374358,40.873
"nyu_19","2016-10-24","09:51:44.911",31.513321,41.46966
"nyu_19","2016-10-24","09:51:45.011",45.010671,46.679196
"nyu_19","2016-10-24","09:51:45.111",41.978889,48.267379
"nyu_19","2016-10-24","09:51:45.211",35.824663,48.267379
"nyu_19","2016-10-24","09:51:45.311",38.859227,48.267379
"nyu_19","2016-10-24","09:51:45.410",40.438599,49.534094
"nyu_19","2016-10-24","09:51:45.511",34.656702,49.534094
"nyu_19","2016-10-24","09:51:45.611",36.464897,49.534094
"nyu_19","2016-10-24","09:51:45.711",32.605966,49.534094
"nyu_19","2016-10-24","09:51:45.811",30.580905,49.534094
"nyu_19","2016-10-24","09:51:45.911",34.945057,49.534094
"nyu_19","2016-10-24","09:51:46.011",31.488109,39.013856
"nyu_19","2016-10-24","09:51:46.111",34.37445,39.013856
"nyu_19","2016-10-24","09:51:46.211",40.770311,44.486506
"nyu_19","2016-10-24","09:51:46.311",37.598633,44.486506
"nyu_19","2016-10-24","09:51:46.411",29.415846,44.486506
"nyu_19","2016-10-24","09:51:46.510",38.037651,44.486506
"nyu_19","2016-10-24","09:51:46.611",36.18409,44.486506
"nyu_19","2016-10-24","09:51:46.711",36.473328,44.486506
"nyu_19","2016-10-24","09:51:46.811",38.414889,44.486506
"nyu_19","2016-10-24","09:51:46.911",42.762051,47.756591
"nyu_19","2016-10-24","09:51:47.011",35.634051,47.756591
"nyu_19","2016-10-24","09:51:47.111",32.497225,47.756591
"nyu_19","2016-10-24","09:51:47.210",29.299556,47.756591
"nyu_19","2016-10-24","09:51:47.311",34.539521,47.756591
"nyu_19","2016-10-24","09:51:47.411",42.852069,47.756591
"nyu_19","2016-10-24","09:51:47.511",34.924383,47.756591
"nyu_19","2016-10-24","09:51:47.610",37.188628,47.756591
"nyu_19","2016-10-24","09:51:47.711",32.749169,47.756591
"nyu_19","2016-10-24","09:51:47.810",38.217349,47.756591
"nyu_19","2016-10-24","09:51:47.911",38.894741,47.756591
"nyu_19","2016-10-24","09:51:48.010",31.655041,47.756591
