"sub.num","date","time","db.avg","db.peak"
"nyu_08","2016-09-17","04:32:04.462",56.799737,60.256692
"nyu_08","2016-09-17","04:32:04.561",56.607498,60.256692
"nyu_08","2016-09-17","04:32:04.662",56.668766,60.256692
"nyu_08","2016-09-17","04:32:04.762",58.343439,60.256692
"nyu_08","2016-09-17","04:32:04.862",56.827708,60.256692
"nyu_08","2016-09-17","04:32:04.962",68.685143,68.870292
"nyu_08","2016-09-17","04:32:05.061",68.169473,69.675447
"nyu_08","2016-09-17","04:32:05.162",72.329931,73.134102
"nyu_08","2016-09-17","04:32:05.262",71.0714,73.134102
"nyu_08","2016-09-17","04:32:05.362",72.029107,75.44382
"nyu_08","2016-09-17","04:32:05.461",73.667266,75.44382
"nyu_08","2016-09-17","04:32:05.562",66.16362,78.341489
"nyu_08","2016-09-17","04:32:05.662",57.91857,78.341489
"nyu_08","2016-09-17","04:32:05.761",57.568718,78.341489
"nyu_08","2016-09-17","04:32:05.862",56.773644,78.341489
"nyu_08","2016-09-17","04:32:05.962",54.911905,78.341489
"nyu_08","2016-09-17","04:32:06.062",56.291021,78.341489
"nyu_08","2016-09-17","04:32:06.162",56.336227,78.341489
"nyu_08","2016-09-17","04:32:06.262",57.610127,78.341489
"nyu_08","2016-09-17","04:32:06.362",55.942269,78.341489
"nyu_08","2016-09-17","04:32:06.462",57.56608,78.341489
"nyu_08","2016-09-17","04:32:06.562",57.333064,58.007767
"nyu_08","2016-09-17","04:32:06.662",57.652622,59.010424
"nyu_08","2016-09-17","04:32:06.762",58.689708,59.010424
"nyu_08","2016-09-17","04:32:06.862",57.163653,59.010424
"nyu_08","2016-09-17","04:32:06.962",57.842758,59.010424
"nyu_08","2016-09-17","04:32:07.062",55.629915,59.010424
"nyu_08","2016-09-17","04:32:07.162",56.329417,59.010424
"nyu_08","2016-09-17","04:32:07.262",57.863564,59.010424
"nyu_08","2016-09-17","04:32:07.362",56.26573,59.010424
"nyu_08","2016-09-17","04:32:07.462",55.5271,59.010424
"nyu_08","2016-09-17","04:32:07.562",57.031087,59.010424
"nyu_08","2016-09-17","04:32:07.662",56.693265,59.010424
"nyu_08","2016-09-17","04:32:07.762",56.810422,59.010424
"nyu_08","2016-09-17","04:32:07.862",57.850995,59.010424
"nyu_08","2016-09-17","04:32:07.962",57.336784,59.010424
"nyu_08","2016-09-17","04:32:08.062",57.011814,59.010424
"nyu_08","2016-09-17","04:32:08.162",57.276507,59.010424
"nyu_08","2016-09-17","04:32:08.261",56.809082,59.010424
"nyu_08","2016-09-17","04:32:08.361",57.117832,59.010424
"nyu_08","2016-09-17","04:32:08.461",57.312871,59.010424
"nyu_08","2016-09-17","04:32:08.561",57.440396,59.010424
"nyu_08","2016-09-17","04:32:08.662",58.357474,58.357589
"nyu_08","2016-09-17","04:32:08.762",58.897289,58.939123
"nyu_08","2016-09-17","04:32:08.862",58.445559,58.939123
"nyu_08","2016-09-17","04:32:08.961",56.814471,58.939123
"nyu_08","2016-09-17","04:32:09.062",57.644388,58.939123
"nyu_08","2016-09-17","04:32:09.162",58.567687,58.939123
"nyu_08","2016-09-17","04:32:09.262",59.668101,59.668101
"nyu_08","2016-09-17","04:32:09.361",58.475391,59.668101
"nyu_08","2016-09-17","04:32:09.462",60.368127,60.401502
"nyu_08","2016-09-17","04:32:09.562",60.055212,60.401502
"nyu_08","2016-09-17","04:32:09.662",57.502427,60.401502
"nyu_08","2016-09-17","04:32:09.762",59.334116,60.401502
"nyu_08","2016-09-17","04:32:09.862",57.100784,60.401502
"nyu_08","2016-09-17","04:32:09.962",57.846089,60.401502
"nyu_08","2016-09-17","04:32:10.062",57.362714,60.401502
"nyu_08","2016-09-17","04:32:10.162",55.466639,60.401502
"nyu_08","2016-09-17","04:32:10.262",59.203892,60.401502
"nyu_08","2016-09-17","04:32:10.362",59.548648,60.401502
"nyu_08","2016-09-17","04:32:10.462",57.537,60.401502
"nyu_08","2016-09-17","04:32:10.562",58.649102,60.401502
"nyu_08","2016-09-17","04:32:10.662",73.748624,74.470572
"nyu_08","2016-09-17","04:32:10.762",74.281175,75.611757
"nyu_08","2016-09-17","04:32:10.862",77.03151,77.03151
"nyu_08","2016-09-17","04:32:10.962",75.340798,77.09735
"nyu_08","2016-09-17","04:32:11.062",71.904762,77.09735
"nyu_08","2016-09-17","04:32:11.162",66.800798,77.09735
"nyu_08","2016-09-17","04:32:11.262",64.151353,77.09735
