"sub.num","date","time","db.avg","db.peak"
"nyu_11","2016-09-20","09:33:29.925",57.56335,60.514787
"nyu_11","2016-09-20","09:33:30.025",57.396554,60.514787
"nyu_11","2016-09-20","09:33:30.125",57.065754,60.514787
"nyu_11","2016-09-20","09:33:30.225",58.012744,60.514787
"nyu_11","2016-09-20","09:33:30.325",57.535959,60.514787
"nyu_11","2016-09-20","09:33:30.425",57.417754,60.514787
"nyu_11","2016-09-20","09:33:30.525",57.651196,60.514787
"nyu_11","2016-09-20","09:33:30.625",55.643068,60.514787
"nyu_11","2016-09-20","09:33:30.725",56.882531,60.514787
"nyu_11","2016-09-20","09:33:30.825",56.513766,60.514787
"nyu_11","2016-09-20","09:33:30.925",61.02273,61.181692
"nyu_11","2016-09-20","09:33:31.025",59.351201,61.181692
"nyu_11","2016-09-20","09:33:31.125",57.211474,61.181692
"nyu_11","2016-09-20","09:33:31.225",55.796052,61.181692
"nyu_11","2016-09-20","09:33:31.325",59.422301,59.438902
"nyu_11","2016-09-20","09:33:31.425",56.496058,59.438902
"nyu_11","2016-09-20","09:33:31.525",56.955536,59.438902
"nyu_11","2016-09-20","09:33:31.625",60.351583,60.351583
"nyu_11","2016-09-20","09:33:31.725",59.506255,60.351583
"nyu_11","2016-09-20","09:33:31.825",63.941066,67.32422
"nyu_11","2016-09-20","09:33:31.925",59.050411,67.32422
"nyu_11","2016-09-20","09:33:32.025",57.299164,67.32422
"nyu_11","2016-09-20","09:33:32.125",58.451581,67.32422
"nyu_11","2016-09-20","09:33:32.225",61.292485,67.32422
"nyu_11","2016-09-20","09:33:32.325",58.724036,67.32422
"nyu_11","2016-09-20","09:33:32.425",59.694431,67.32422
"nyu_11","2016-09-20","09:33:32.525",58.973547,67.32422
"nyu_11","2016-09-20","09:33:32.625",61.617141,67.32422
"nyu_11","2016-09-20","09:33:32.725",57.301702,67.32422
"nyu_11","2016-09-20","09:33:32.825",60.979738,67.32422
"nyu_11","2016-09-20","09:33:32.925",60.119642,67.32422
"nyu_11","2016-09-20","09:33:33.025",58.268638,67.32422
"nyu_11","2016-09-20","09:33:33.125",58.795236,67.32422
"nyu_11","2016-09-20","09:33:33.225",55.581983,67.32422
"nyu_11","2016-09-20","09:33:33.325",57.809902,67.32422
"nyu_11","2016-09-20","09:33:33.425",61.207386,64.627718
"nyu_11","2016-09-20","09:33:33.525",62.570608,64.627718
"nyu_11","2016-09-20","09:33:33.625",57.884674,64.627718
