"sub.num","date","time","db.avg","db.peak"
"nyu_20","2016-10-26","12:08:45.490",45.405206,64.128073
"nyu_20","2016-10-26","12:08:45.591",37.667242,64.128073
"nyu_20","2016-10-26","12:08:45.690",49.669485,51.008623
"nyu_20","2016-10-26","12:08:45.790",54.767881,58.999904
"nyu_20","2016-10-26","12:08:45.891",50.321101,58.999904
"nyu_20","2016-10-26","12:08:45.991",43.757259,58.999904
"nyu_20","2016-10-26","12:08:46.091",43.637739,58.999904
"nyu_20","2016-10-26","12:08:46.190",42.450672,58.999904
"nyu_20","2016-10-26","12:08:46.291",53.031219,58.999904
"nyu_20","2016-10-26","12:08:46.390",50.611316,59.303555
"nyu_20","2016-10-26","12:08:46.491",40.232103,59.303555
"nyu_20","2016-10-26","12:08:46.590",36.819633,59.303555
"nyu_20","2016-10-26","12:08:46.691",43.019691,59.303555
"nyu_20","2016-10-26","12:08:46.790",36.057799,59.303555
"nyu_20","2016-10-26","12:08:46.891",37.182576,59.303555
"nyu_20","2016-10-26","12:08:46.991",41.092006,59.303555
"nyu_20","2016-10-26","12:08:47.090",41.314276,59.303555
"nyu_20","2016-10-26","12:08:47.191",43.172944,59.303555
"nyu_20","2016-10-26","12:08:47.290",40.65257,59.303555
"nyu_20","2016-10-26","12:08:47.390",45.846738,59.303555
"nyu_20","2016-10-26","12:08:47.490",41.960736,59.303555
"nyu_20","2016-10-26","12:08:47.591",37.160377,59.303555
"nyu_20","2016-10-26","12:08:47.691",38.261092,59.303555
"nyu_20","2016-10-26","12:08:47.791",47.023457,47.775194
"nyu_20","2016-10-26","12:08:47.891",59.199011,66.413571
"nyu_20","2016-10-26","12:08:47.991",50.739281,66.413571
"nyu_20","2016-10-26","12:08:48.091",48.36038,66.413571
"nyu_20","2016-10-26","12:08:48.190",41.261069,66.413571
"nyu_20","2016-10-26","12:08:48.291",50.064341,66.413571
"nyu_20","2016-10-26","12:08:48.390",43.139049,66.413571
"nyu_20","2016-10-26","12:08:48.491",47.527495,66.413571
"nyu_20","2016-10-26","12:08:48.591",44.400213,66.413571
"nyu_20","2016-10-26","12:08:48.691",41.367256,66.413571
"nyu_20","2016-10-26","12:08:48.791",55.893146,66.413571
"nyu_20","2016-10-26","12:08:48.891",44.01995,66.413571
"nyu_20","2016-10-26","12:08:48.991",47.805303,66.413571
"nyu_20","2016-10-26","12:08:49.091",40.202256,66.413571
"nyu_20","2016-10-26","12:08:49.191",48.338672,66.413571
"nyu_20","2016-10-26","12:08:49.290",41.920428,66.413571
"nyu_20","2016-10-26","12:08:49.391",48.061834,66.413571
"nyu_20","2016-10-26","12:08:49.490",55.496764,66.413571
"nyu_20","2016-10-26","12:08:49.591",49.755988,66.413571
"nyu_20","2016-10-26","12:08:49.691",54.084911,66.413571
"nyu_20","2016-10-26","12:08:49.792",57.520516,66.413571
"nyu_20","2016-10-26","12:08:49.891",42.769275,56.725187
"nyu_20","2016-10-26","12:08:49.991",52.133245,56.725187
"nyu_20","2016-10-26","12:08:50.091",55.145807,56.725187
"nyu_20","2016-10-26","12:08:50.191",56.645757,60.827039
"nyu_20","2016-10-26","12:08:50.291",57.24577,61.9323
"nyu_20","2016-10-26","12:08:50.391",63.080283,63.080283
"nyu_20","2016-10-26","12:08:50.492",49.125909,63.080283
