"sub.num","date","time","db.avg","db.peak"
"nyu_13","2016-10-06","11:51:14.519",68.039062,70.254304
"nyu_13","2016-10-06","11:51:14.619",69.265513,70.485089
"nyu_13","2016-10-06","11:51:14.719",70.580443,73.781537
"nyu_13","2016-10-06","11:51:14.819",69.258205,73.781537
"nyu_13","2016-10-06","11:51:14.919",67.573446,73.781537
"nyu_13","2016-10-06","11:51:15.019",68.442215,73.781537
"nyu_13","2016-10-06","11:51:15.119",67.761587,73.781537
"nyu_13","2016-10-06","11:51:15.219",67.403049,73.781537
"nyu_13","2016-10-06","11:51:15.319",68.222004,73.781537
"nyu_13","2016-10-06","11:51:15.419",67.394725,73.781537
"nyu_13","2016-10-06","11:51:15.519",68.467539,73.781537
"nyu_13","2016-10-06","11:51:15.619",67.853172,73.781537
"nyu_13","2016-10-06","11:51:15.719",67.355691,73.781537
"nyu_13","2016-10-06","11:51:15.819",66.61358,73.781537
"nyu_13","2016-10-06","11:51:15.919",67.450997,73.781537
"nyu_13","2016-10-06","11:51:16.019",68.250757,73.781537
"nyu_13","2016-10-06","11:51:16.119",68.892156,73.781537
"nyu_13","2016-10-06","11:51:16.219",69.830818,69.936409
"nyu_13","2016-10-06","11:51:16.319",68.962972,71.8645
"nyu_13","2016-10-06","11:51:16.419",69.021939,71.8645
"nyu_13","2016-10-06","11:51:16.519",68.187077,71.8645
"nyu_13","2016-10-06","11:51:16.619",67.608864,71.8645
"nyu_13","2016-10-06","11:51:16.719",71.559863,71.8645
"nyu_13","2016-10-06","11:51:16.819",68.468316,71.8645
"nyu_13","2016-10-06","11:51:16.919",68.494905,71.8645
"nyu_13","2016-10-06","11:51:17.019",68.375133,71.8645
"nyu_13","2016-10-06","11:51:17.119",72.374367,72.375508
"nyu_13","2016-10-06","11:51:17.218",70.432694,73.749714
"nyu_13","2016-10-06","11:51:17.319",69.451843,73.749714
"nyu_13","2016-10-06","11:51:17.419",68.889403,73.749714
"nyu_13","2016-10-06","11:51:17.519",67.380261,73.749714
"nyu_13","2016-10-06","11:51:17.619",67.516264,73.749714
"nyu_13","2016-10-06","11:51:17.718",68.184305,73.749714
"nyu_13","2016-10-06","11:51:17.819",67.155617,73.749714
"nyu_13","2016-10-06","11:51:17.919",67.215997,73.749714
"nyu_13","2016-10-06","11:51:18.018",68.601673,73.749714
"nyu_13","2016-10-06","11:51:18.119",67.741957,73.749714
"nyu_13","2016-10-06","11:51:18.219",69.192647,73.749714
"nyu_13","2016-10-06","11:51:18.319",66.948895,69.54948
"nyu_13","2016-10-06","11:51:18.419",68.13477,69.54948
"nyu_13","2016-10-06","11:51:18.519",68.379863,69.54948
"nyu_13","2016-10-06","11:51:18.619",68.652561,69.54948
"nyu_13","2016-10-06","11:51:18.719",70.183148,70.216545
"nyu_13","2016-10-06","11:51:18.819",69.275866,70.216545
"nyu_13","2016-10-06","11:51:18.919",68.155758,70.216545
"nyu_13","2016-10-06","11:51:19.019",68.041629,70.216545
"nyu_13","2016-10-06","11:51:19.119",66.65063,70.216545
"nyu_13","2016-10-06","11:51:19.219",72.96503,73.00055
"nyu_13","2016-10-06","11:51:19.319",68.072819,73.00055
"nyu_13","2016-10-06","11:51:19.419",68.442495,73.00055
"nyu_13","2016-10-06","11:51:19.519",69.908367,73.00055
"nyu_13","2016-10-06","11:51:19.619",67.001487,73.00055
"nyu_13","2016-10-06","11:51:19.719",70.982711,73.00055
"nyu_13","2016-10-06","11:51:19.819",67.888749,73.00055
"nyu_13","2016-10-06","11:51:19.919",66.761326,73.00055
"nyu_13","2016-10-06","11:51:20.019",67.431798,73.00055
"nyu_13","2016-10-06","11:51:20.119",67.525355,73.00055
"nyu_13","2016-10-06","11:51:20.219",69.030875,73.00055
"nyu_13","2016-10-06","11:51:20.319",70.279686,73.00055
"nyu_13","2016-10-06","11:51:20.419",68.754937,69.8738
"nyu_13","2016-10-06","11:51:20.519",69.314648,69.8738
