"sub.num","date","time","db.avg","db.peak"
"nyu_04","2016-08-23","09:59:29.199",66.313473,66.596869
"nyu_04","2016-08-23","09:59:29.299",64.583071,66.596869
"nyu_04","2016-08-23","09:59:29.399",65.462049,66.596869
"nyu_04","2016-08-23","09:59:29.499",65.483896,66.596869
"nyu_04","2016-08-23","09:59:29.600",66.126047,66.596869
"nyu_04","2016-08-23","09:59:29.700",64.873432,66.596869
"nyu_04","2016-08-23","09:59:29.800",65.243266,66.596869
"nyu_04","2016-08-23","09:59:29.898",65.633134,66.806477
"nyu_04","2016-08-23","09:59:29.999",65.786255,66.806477
"nyu_04","2016-08-23","09:59:30.100",65.160331,66.806477
"nyu_04","2016-08-23","09:59:30.199",64.486161,66.806477
"nyu_04","2016-08-23","09:59:30.299",65.377642,66.806477
"nyu_04","2016-08-23","09:59:30.400",65.521404,66.806477
"nyu_04","2016-08-23","09:59:30.500",64.244809,66.806477
"nyu_04","2016-08-23","09:59:30.600",65.394565,66.806477
"nyu_04","2016-08-23","09:59:30.700",65.862363,66.806477
"nyu_04","2016-08-23","09:59:30.799",64.165909,66.806477
"nyu_04","2016-08-23","09:59:30.900",66.229974,66.806477
"nyu_04","2016-08-23","09:59:31.000",65.235866,66.806477
"nyu_04","2016-08-23","09:59:31.100",65.290998,66.806477
"nyu_04","2016-08-23","09:59:31.200",65.035086,65.983577
"nyu_04","2016-08-23","09:59:31.300",65.077249,66.596604
"nyu_04","2016-08-23","09:59:31.400",65.520362,66.596604
"nyu_04","2016-08-23","09:59:31.500",65.741582,66.596604
"nyu_04","2016-08-23","09:59:31.600",64.606916,66.596604
"nyu_04","2016-08-23","09:59:31.700",64.606276,66.596604
"nyu_04","2016-08-23","09:59:31.800",64.245131,66.596604
"nyu_04","2016-08-23","09:59:31.900",65.60083,66.596604
"nyu_04","2016-08-23","09:59:32.000",64.827463,66.596604
"nyu_04","2016-08-23","09:59:32.099",66.485402,66.922559
"nyu_04","2016-08-23","09:59:32.200",63.738311,66.922559
"nyu_04","2016-08-23","09:59:32.300",65.289224,66.922559
"nyu_04","2016-08-23","09:59:32.400",66.227203,66.922559
"nyu_04","2016-08-23","09:59:32.500",65.551909,66.922559
"nyu_04","2016-08-23","09:59:32.599",65.722669,66.922559
"nyu_04","2016-08-23","09:59:32.700",64.609873,66.922559
"nyu_04","2016-08-23","09:59:32.800",64.692113,66.922559
"nyu_04","2016-08-23","09:59:32.900",64.410592,66.922559
"nyu_04","2016-08-23","09:59:33.000",65.733865,66.922559
"nyu_04","2016-08-23","09:59:33.099",65.547047,66.922559
"nyu_04","2016-08-23","09:59:33.200",65.008157,66.922559
"nyu_04","2016-08-23","09:59:33.300",65.960919,65.974957
"nyu_04","2016-08-23","09:59:33.399",66.297149,66.557134
"nyu_04","2016-08-23","09:59:33.500",67.01181,67.01181
"nyu_04","2016-08-23","09:59:33.599",65.972706,67.01181
"nyu_04","2016-08-23","09:59:33.700",66.207752,67.038332
"nyu_04","2016-08-23","09:59:33.800",65.986934,67.038332
"nyu_04","2016-08-23","09:59:33.900",64.645547,67.038332
"nyu_04","2016-08-23","09:59:34.000",66.091833,67.038332
"nyu_04","2016-08-23","09:59:34.099",65.180677,67.038332
"nyu_04","2016-08-23","09:59:34.200",64.865636,67.038332
"nyu_04","2016-08-23","09:59:34.300",65.666329,67.038332
"nyu_04","2016-08-23","09:59:34.400",65.024433,67.038332
"nyu_04","2016-08-23","09:59:34.500",65.925015,67.038332
"nyu_04","2016-08-23","09:59:34.599",65.008386,67.038332
"nyu_04","2016-08-23","09:59:34.700",65.104441,67.038332
"nyu_04","2016-08-23","09:59:34.800",65.956434,67.038332
"nyu_04","2016-08-23","09:59:34.900",64.700172,67.038332
"nyu_04","2016-08-23","09:59:35.000",65.318589,67.038332
"nyu_04","2016-08-23","09:59:35.099",64.741609,67.038332
"nyu_04","2016-08-23","09:59:35.200",64.109984,67.038332
"nyu_04","2016-08-23","09:59:35.300",65.36548,67.038332
"nyu_04","2016-08-23","09:59:35.400",66.511363,66.937139
"nyu_04","2016-08-23","09:59:35.500",64.816314,66.937139
"nyu_04","2016-08-23","09:59:35.599",64.239487,66.937139
"nyu_04","2016-08-23","09:59:35.700",65.23175,66.937139
"nyu_04","2016-08-23","09:59:35.800",64.642664,66.937139
"nyu_04","2016-08-23","09:59:35.900",66.891817,66.937139
"nyu_04","2016-08-23","09:59:36.000",64.879513,66.937139
"nyu_04","2016-08-23","09:59:36.100",64.230827,66.937139
"nyu_04","2016-08-23","09:59:36.200",63.63348,66.937139
"nyu_04","2016-08-23","09:59:36.300",64.049623,66.937139
"nyu_04","2016-08-23","09:59:36.400",64.333315,66.937139
"nyu_04","2016-08-23","09:59:36.500",62.568137,66.937139
"nyu_04","2016-08-23","09:59:36.600",62.767675,66.937139
"nyu_04","2016-08-23","09:59:36.700",62.60159,66.937139
"nyu_04","2016-08-23","09:59:36.800",63.197454,66.937139
"nyu_04","2016-08-23","09:59:36.900",62.709793,66.937139
"nyu_04","2016-08-23","09:59:37.000",63.481757,66.937139
"nyu_04","2016-08-23","09:59:37.100",63.642785,66.937139
"nyu_04","2016-08-23","09:59:37.200",62.283424,66.937139
"nyu_04","2016-08-23","09:59:37.300",63.281461,66.937139
"nyu_04","2016-08-23","09:59:37.400",62.709375,66.937139
"nyu_04","2016-08-23","09:59:37.500",63.589368,64.350357
"nyu_04","2016-08-23","09:59:37.600",63.459509,64.350357
"nyu_04","2016-08-23","09:59:37.700",60.910065,64.350357
"nyu_04","2016-08-23","09:59:37.800",63.046814,64.350357
"nyu_04","2016-08-23","09:59:37.899",63.167088,64.350357
"nyu_04","2016-08-23","09:59:38.000",64.276224,64.350357
"nyu_04","2016-08-23","09:59:38.100",63.522264,64.351158
"nyu_04","2016-08-23","09:59:38.200",62.089145,64.351158
"nyu_04","2016-08-23","09:59:38.299",62.351264,64.351158
"nyu_04","2016-08-23","09:59:38.400",60.373218,64.351158
"nyu_04","2016-08-23","09:59:38.500",63.262777,64.351158
"nyu_04","2016-08-23","09:59:38.600",63.136059,64.351158
"nyu_04","2016-08-23","09:59:38.700",62.408108,64.351158
"nyu_04","2016-08-23","09:59:38.800",62.777854,64.351158
"nyu_04","2016-08-23","09:59:38.899",62.573005,64.351158
"nyu_04","2016-08-23","09:59:39.000",64.749732,64.807546
"nyu_04","2016-08-23","09:59:39.100",64.086452,64.807546
"nyu_04","2016-08-23","09:59:39.200",65.233512,65.691724
"nyu_04","2016-08-23","09:59:39.300",64.465068,65.691724
"nyu_04","2016-08-23","09:59:39.400",62.545185,65.691724
"nyu_04","2016-08-23","09:59:39.500",63.015531,65.691724
"nyu_04","2016-08-23","09:59:39.600",63.11118,65.133839
"nyu_04","2016-08-23","09:59:39.700",63.709404,65.133839
"nyu_04","2016-08-23","09:59:39.800",61.203424,65.133839
"nyu_04","2016-08-23","09:59:39.900",60.178362,65.133839
"nyu_04","2016-08-23","09:59:39.999",61.677484,65.133839
"nyu_04","2016-08-23","09:59:40.099",62.877841,65.133839
"nyu_04","2016-08-23","09:59:40.200",62.498553,65.133839
"nyu_04","2016-08-23","09:59:40.300",62.524758,65.133839
"nyu_04","2016-08-23","09:59:40.400",60.530412,65.133839
"nyu_04","2016-08-23","09:59:40.500",61.210236,65.133839
"nyu_04","2016-08-23","09:59:40.600",62.519376,65.133839
"nyu_04","2016-08-23","09:59:40.699",60.396939,65.133839
"nyu_04","2016-08-23","09:59:40.800",61.674215,65.133839
"nyu_04","2016-08-23","09:59:40.900",60.340038,65.133839
"nyu_04","2016-08-23","09:59:41.000",60.158008,65.133839
"nyu_04","2016-08-23","09:59:41.100",58.192913,65.133839
"nyu_04","2016-08-23","09:59:41.200",60.190157,65.133839
"nyu_04","2016-08-23","09:59:41.300",61.76493,65.133839
"nyu_04","2016-08-23","09:59:41.399",60.068038,65.133839
"nyu_04","2016-08-23","09:59:41.500",61.126955,65.133839
"nyu_04","2016-08-23","09:59:41.600",59.537757,65.133839
"nyu_04","2016-08-23","09:59:41.700",59.16751,60.625897
"nyu_04","2016-08-23","09:59:41.800",62.371293,62.377716
"nyu_04","2016-08-23","09:59:41.900",61.763322,62.585825
"nyu_04","2016-08-23","09:59:42.000",62.839852,63.241373
"nyu_04","2016-08-23","09:59:42.099",61.858253,63.266737
"nyu_04","2016-08-23","09:59:42.200",59.406985,63.266737
"nyu_04","2016-08-23","09:59:42.300",61.066688,63.266737
"nyu_04","2016-08-23","09:59:42.400",60.546138,63.266737
"nyu_04","2016-08-23","09:59:42.500",61.819362,65.230056
"nyu_04","2016-08-23","09:59:42.600",61.507448,65.230056
"nyu_04","2016-08-23","09:59:42.700",59.785414,65.230056
"nyu_04","2016-08-23","09:59:42.800",61.343932,65.230056
"nyu_04","2016-08-23","09:59:42.900",59.526449,65.230056
"nyu_04","2016-08-23","09:59:43.000",60.69879,65.230056
"nyu_04","2016-08-23","09:59:43.100",63.490719,65.230056
"nyu_04","2016-08-23","09:59:43.200",66.087818,67.605379
"nyu_04","2016-08-23","09:59:43.300",62.431003,67.605379
"nyu_04","2016-08-23","09:59:43.400",60.250233,67.605379
"nyu_04","2016-08-23","09:59:43.500",59.381937,67.605379
"nyu_04","2016-08-23","09:59:43.600",61.194609,67.605379
"nyu_04","2016-08-23","09:59:43.700",60.41783,67.605379
"nyu_04","2016-08-23","09:59:43.800",62.579127,62.711656
"nyu_04","2016-08-23","09:59:43.900",61.54783,62.711656
"nyu_04","2016-08-23","09:59:44.000",58.467402,62.711656
"nyu_04","2016-08-23","09:59:44.100",59.366783,62.711656
"nyu_04","2016-08-23","09:59:44.200",60.15153,62.711656
"nyu_04","2016-08-23","09:59:44.300",60.456826,62.711656
"nyu_04","2016-08-23","09:59:44.400",61.271648,62.711656
"nyu_04","2016-08-23","09:59:44.499",61.292655,62.711656
"nyu_04","2016-08-23","09:59:44.599",59.029601,62.711656
"nyu_04","2016-08-23","09:59:44.700",60.983657,62.711656
"nyu_04","2016-08-23","09:59:44.799",60.271364,62.711656
"nyu_04","2016-08-23","09:59:44.899",61.187443,62.711656
"nyu_04","2016-08-23","09:59:45.000",69.193963,69.242488
