"sub.num","date","time","db.avg","db.peak"
"nyu_09","2016-09-18","11:17:21.812",49.25849,49.345405
"nyu_09","2016-09-18","11:17:21.912",55.65312,56.686774
"nyu_09","2016-09-18","11:17:22.010",54.469105,56.686774
"nyu_09","2016-09-18","11:17:22.110",61.094963,61.200995
"nyu_09","2016-09-18","11:17:22.211",61.480436,61.791348
"nyu_09","2016-09-18","11:17:22.311",58.16317,61.791348
"nyu_09","2016-09-18","11:17:22.411",60.439509,61.888842
"nyu_09","2016-09-18","11:17:22.511",60.006396,61.888842
"nyu_09","2016-09-18","11:17:22.610",60.109396,61.888842
"nyu_09","2016-09-18","11:17:22.711",60.481531,61.888842
"nyu_09","2016-09-18","11:17:22.811",63.332552,63.568288
"nyu_09","2016-09-18","11:17:22.911",62.300276,69.356249
"nyu_09","2016-09-18","11:17:23.010",60.183211,69.356249
"nyu_09","2016-09-18","11:17:23.110",59.523672,69.356249
"nyu_09","2016-09-18","11:17:23.210",59.96803,69.356249
"nyu_09","2016-09-18","11:17:23.310",61.956342,69.356249
"nyu_09","2016-09-18","11:17:23.411",61.087212,69.356249
"nyu_09","2016-09-18","11:17:23.511",59.838131,69.356249
"nyu_09","2016-09-18","11:17:23.611",60.544544,69.356249
"nyu_09","2016-09-18","11:17:23.715",59.719942,71.207871
"nyu_09","2016-09-18","11:17:23.810",63.821965,71.207871
"nyu_09","2016-09-18","11:17:23.911",61.962445,63.396968
"nyu_09","2016-09-18","11:17:24.011",62.966613,63.396968
"nyu_09","2016-09-18","11:17:24.111",61.157177,63.396968
"nyu_09","2016-09-18","11:17:24.210",60.650064,63.396968
"nyu_09","2016-09-18","11:17:24.310",62.250248,63.396968
"nyu_09","2016-09-18","11:17:24.410",61.669751,63.396968
"nyu_09","2016-09-18","11:17:24.510",58.772559,63.396968
"nyu_09","2016-09-18","11:17:24.611",60.063661,67.537895
"nyu_09","2016-09-18","11:17:24.711",59.696395,67.537895
"nyu_09","2016-09-18","11:17:24.810",60.904784,67.537895
"nyu_09","2016-09-18","11:17:24.911",60.55946,67.537895
"nyu_09","2016-09-18","11:17:25.011",58.874371,67.537895
"nyu_09","2016-09-18","11:17:25.120",62.960252,67.537895
"nyu_09","2016-09-18","11:17:25.211",63.37597,67.537895
"nyu_09","2016-09-18","11:17:25.310",70.581388,70.635487
"nyu_09","2016-09-18","11:17:25.411",64.105941,70.635487
"nyu_09","2016-09-18","11:17:25.511",65.94947,70.635487
"nyu_09","2016-09-18","11:17:25.610",65.839923,70.635487
"nyu_09","2016-09-18","11:17:25.711",79.175606,79.50393
"nyu_09","2016-09-18","11:17:25.811",69.465118,79.50393
"nyu_09","2016-09-18","11:17:25.910",63.148861,79.50393
"nyu_09","2016-09-18","11:17:26.011",62.180123,64.369256
"nyu_09","2016-09-18","11:17:26.111",74.127506,74.160739
"nyu_09","2016-09-18","11:17:26.211",72.081184,74.160739
"nyu_09","2016-09-18","11:17:26.311",66.711605,74.160739
"nyu_09","2016-09-18","11:17:26.411",71.455473,74.160739
"nyu_09","2016-09-18","11:17:26.511",80.207597,80.207597
"nyu_09","2016-09-18","11:17:26.610",67.943774,80.207597
"nyu_09","2016-09-18","11:17:26.710",62.495303,80.207597
